Global_Time,Vehicle_ID,Lane_ID,Global_X,Global_Y,v_Vel,v_Acc,yaw,v_Length,v_Width,v_Height,CAV,Detected,Local_Y
448,2589.0,3.0,20.451,34.168,25.446613581201376,0.7582529977835009,0.257,7.936,2.891,3.462,0.0,1.0,378.00401336304657
449,2589.0,3.0,47.236,34.275,26.785119067551364,1.3385054863499875,0.217,7.936,2.891,3.462,0.0,1.0,404.78913243059793
434,2590.0,2.0,-325.071,30.015,31.355025456754177,-0.9084991888734351,0.127,4.605,1.932,1.855,0.0,0.0,32.47677229019432
435,2590.0,2.0,-293.716,30.055,30.446526267880742,-0.15249819349779514,0.127,4.605,1.932,1.855,0.0,0.0,63.831797746948496
436,2590.0,2.0,-264.178,30.095,31.050029069758587,0.2687514304019665,0.127,4.605,1.932,1.855,0.0,1.0,93.3698248259558
437,2590.0,2.0,-231.616,30.14,30.984029128684675,-0.13350054894748098,0.0,4.605,1.932,1.855,0.0,1.0,125.93185588646567
438,2590.0,2.0,-202.21,30.18,30.783027971863625,0.03824929771075958,0.011,4.605,1.932,1.855,0.0,0.0,155.33788308332515
439,2590.0,2.0,-170.05,30.223,31.060527724106194,-0.6402514327889612,0.084,4.605,1.932,1.855,0.0,1.0,187.49791183019292
440,2590.0,2.0,-140.089,30.263,29.502525106285702,-1.2935005154851211,0.084,4.605,1.932,1.855,0.0,1.0,217.45893853153754
441,2590.0,2.0,-111.045,30.3,28.473526693135952,-1.1422496483157332,0.0,4.605,1.932,1.855,0.0,1.0,246.50296204276432
442,2590.0,2.0,-83.142,30.341,27.218025809654236,-1.3352351110153862,0.08,4.605,1.932,1.855,0.0,0.0,274.40599191780944
443,2590.0,2.0,-56.609,30.375,25.80305647110518,-1.6307151370898296,0.127,4.605,1.932,1.855,0.0,0.0,300.9390136620728
444,2590.0,2.0,-31.536,30.46,23.956595535474577,-1.3762277248818862,0.254,4.605,1.932,1.855,0.0,0.0,326.0121048600198
445,2590.0,2.0,-8.696,30.55,23.050601021341407,-0.24049477423517374,0.254,4.605,1.932,1.855,0.0,1.0,348.85220473302195
446,2590.0,2.0,14.565,30.642,23.47560598700423,-0.39500031547517267,0.216,4.605,1.932,1.855,0.0,1.0,372.1133069027026
447,2590.0,2.0,38.255,30.74,22.260600390391062,-1.3222575052749477,0.254,4.605,1.932,1.855,0.0,1.0,395.8034167070304
448,2590.0,2.0,59.086,30.822,20.831090976454334,-1.429509413936728,0.202,4.605,1.932,1.855,0.0,1.0,416.63450768348474
434,2591.0,4.0,-326.28,37.013,29.230023345162312,-1.3555001260608428,0.098,3.988,1.851,1.617,0.0,0.0,31.277124641572502
435,2591.0,4.0,-297.05,37.05,27.87452321910147,-0.9062488568128018,0.001,3.988,1.851,1.617,0.0,0.0,60.507147986734815
436,2591.0,4.0,-270.531,37.085,27.41752563153671,-0.4924985580780188,0.144,3.988,1.851,1.617,0.0,0.0,87.02617107977544
437,2591.0,4.0,-242.215,37.125,26.88952610294543,-0.38125132995977573,0.144,3.988,1.851,1.617,0.0,1.0,115.34219924980823
438,2591.0,4.0,-216.752,37.16,26.655022971617157,-0.054501621688562096,0.0,3.988,1.851,1.617,0.0,1.0,140.8052232856663
439,2591.0,4.0,-188.905,37.195,26.780522859568308,-0.7854992986902332,0.144,3.988,1.851,1.617,0.0,1.0,168.65224519304255
440,2591.0,4.0,-163.191,37.23,25.08402437423669,-1.5365002985299867,0.0,3.988,1.851,1.617,0.0,0.0,194.36626900480292
441,2591.0,4.0,-138.737,37.265,23.707522262508334,-1.4492517127062783,0.144,3.988,1.851,1.617,0.0,0.0,218.82029394151593
442,2591.0,4.0,-115.776,37.295,22.185520948824134,-1.5285009738114042,0.144,3.988,1.851,1.617,0.0,0.0,241.78131352981958
443,2591.0,4.0,-94.366,37.326,20.650520314885526,-1.7215024718444951,0.08,3.988,1.851,1.617,0.0,0.0,263.1913358391642
444,2591.0,4.0,-74.475,37.353,18.742516005135144,-1.5779939141585047,0.08,3.988,1.851,1.617,0.0,0.0,283.08235415959064
445,2591.0,4.0,-56.881,37.375,17.494532486568517,-0.6852246670563034,0.144,3.988,1.851,1.617,0.0,1.0,300.6763678494345
446,2591.0,4.0,-39.486,37.425,17.372066671022537,-0.6352287205306624,0.149,3.988,1.851,1.617,0.0,1.0,318.07141913272767
447,2591.0,4.0,-22.137,37.498,16.224075045507192,-0.8644992281574986,0.22,3.988,1.851,1.617,0.0,1.0,335.42050119147956
448,2591.0,4.0,-7.038,37.559,15.64306821470754,-0.4985038978322365,0.258,3.988,1.851,1.617,0.0,1.0,350.51956922374205
449,2591.0,4.0,9.149,37.621,15.227067249842719,-0.4143622115531116,0.269,3.988,1.851,1.617,0.0,1.0,366.70663762089464
450,2591.0,4.0,23.416,37.68,14.814343791601317,-0.406162881644363,0.288,3.988,1.851,1.617,0.0,1.0,380.9737037234275
451,2591.0,4.0,38.778,37.407,14.414741486553993,-0.6732411495815569,-2.425,3.988,1.851,1.617,0.0,0.0,396.3353252040973
452,2591.0,4.0,52.247,36.564,13.467861492438203,-0.9468799941157897,-3.785,3.988,1.851,1.617,0.0,0.0,409.8031866965355
434,2592.0,1.0,-325.028,26.515,31.159025631746772,-0.9654991379827003,0.119,4.792,2.163,1.488,0.0,0.0,32.51509527954567
435,2592.0,1.0,-293.869,26.555,30.19352649376407,-0.3274997076015769,0.119,4.792,2.163,1.488,0.0,0.0,63.67412091129244
436,2592.0,1.0,-264.641,26.595,30.50402621654362,0.02174998058118227,0.119,4.792,2.163,1.488,0.0,0.0,92.90214826707381
437,2592.0,1.0,-232.861,26.635,30.237026454926436,-0.14799886565436715,0.118,4.792,2.163,1.488,0.0,1.0,124.68217334437968
438,2592.0,1.0,-204.167,26.675,30.208028485234884,0.36150101352350106,0.119,4.792,2.163,1.488,0.0,0.0,153.37620117692668
439,2592.0,1.0,-172.445,26.718,30.96002848197344,-0.07300060296307365,0.049,4.792,2.163,1.488,0.0,0.0,185.09823031484945
440,2592.0,1.0,-142.247,26.759,30.062027279308737,-0.711500032897753,0.02,4.792,2.163,1.488,0.0,0.0,215.29625814087356
441,2592.0,1.0,-112.321,26.799,29.537028416177932,-0.7812509728319554,0.024,4.792,2.163,1.488,0.0,0.0,245.22228487346692
442,2592.0,1.0,-83.173,26.841,28.499525333644826,-1.2567335107544793,0.08,4.792,2.163,1.488,0.0,0.0,274.3703149732294
443,2592.0,1.0,-55.322,26.875,27.023561394668974,-1.7819619954258243,0.119,4.792,2.163,1.488,0.0,0.0,302.22133554075657
444,2592.0,1.0,-29.126,26.969,24.935601342793177,-1.6314774969897314,0.221,4.792,2.163,1.488,0.0,0.0,328.4174377625674
445,2592.0,1.0,-5.451,27.06,23.76060640068951,-0.5122445316114721,0.238,4.792,2.163,1.488,0.0,0.0,352.0925382263429
446,2592.0,1.0,18.395,27.16,23.911112279570233,-0.6817520638758054,0.238,4.792,2.163,1.488,0.0,0.0,375.9386505639464
447,2592.0,1.0,42.371,27.26,22.3971022729379,-1.5465099776157132,0.238,4.792,2.163,1.488,0.0,0.0,399.9147627854834
448,2592.0,1.0,63.189,27.343,20.818092324338807,-1.5790099485990936,0.224,4.792,2.163,1.488,0.0,0.0,420.7328551098222
434,2594.0,2.0,-356.83,30.017,30.626967310504142,-0.9779717331278306,-0.398,3.866,1.905,1.878,0.0,0.0,0.717803317806408
435,2594.0,2.0,-326.203,30.013,29.64899557737631,-0.29171967326967696,0.102,3.866,1.905,1.878,0.0,0.0,31.34477062831055
436,2594.0,2.0,-297.532,30.05,30.043527963964788,0.06801564055227338,0.0,3.866,1.905,1.878,0.0,1.0,60.01579447255903
437,2594.0,2.0,-266.116,30.095,29.785026858480858,-0.21200148106949435,0.146,3.866,1.905,1.878,0.0,1.0,91.43182655624013
438,2594.0,2.0,-237.962,30.13,29.6195250018258,0.2779997517961643,0.0,3.866,1.905,1.878,0.0,1.0,119.58584818952075
